ProteinName	log2(A,B)	AveExpr	t	P.Value	q	B
P11177_HUMAN	-0.007392967382696	10.0869018775726	0.325394814341626	0.757158925276844	0.82504927847407	-8.91135872286173
O75955_HUMAN	0.010442495676912	8.9735612873347	-0.325316740362981	0.757214821768724	0.82504927847407	-8.91138825992569
P26885_HUMAN	-0.009624310095655	10.6243143164397	0.325224920275343	0.75728056179917	0.82504927847407	-8.9114229887184
P22307_HUMAN	-0.013498693591624	8.98625686506857	0.325160569196636	0.757326636323084	0.82504927847407	-8.91144732238567
Q04837_HUMAN	-0.010907109673655	10.0341091438627	0.324829496280288	0.757563697885478	0.82504927847407	-8.91157244086001
P43490_HUMAN	0.009970497668505	8.84459023880606	-0.322939058772291	0.758917894699213	0.826247403268109	-8.91228452326973
Q9P000_HUMAN	0.055765503527554	5.83789765777107	-0.321511733249065	0.759940983356125	0.827084363411686	-8.91281951340778
Q7Z6Z7_HUMAN	0.007876493283261	8.79954543142409	-0.320127949136046	0.76093338376825	0.82788737504662	-8.91333600604248
O60341_HUMAN	0.012949310252848	8.08789887114943	-0.317746609570008	0.762642392197735	0.829469250644493	-8.91421981119737
Q15043_HUMAN	-0.023708428065365	6.50793527983339	0.316400381551387	0.763609202309267	0.830243104617097	-8.91471663510888
P62857_HUMAN	0.01197891748553	11.0908801207507	-0.314789446058767	0.764766745438235	0.831223748718296	-8.9153084776734
O60925_HUMAN	0.01541786645087	8.83518063380296	-0.313597294402106	0.765623810399085	0.831877257406556	-8.91574458819686
Q9H4A4_HUMAN	-0.006992975124751	9.01818055102884	0.312865140557257	0.766150357535911	0.831995989169616	-8.9160116324931
Q14683_HUMAN	0.008217414525731	8.1788596910788	-0.31248249984527	0.766425599294061	0.831995989169616	-8.91615095660571
Q9BT73_HUMAN	-0.039106206870187	6.89857610581485	0.312135731148034	0.766675070647341	0.831995989169616	-8.91627707725879
P46063_HUMAN	0.00693685670841	9.83912594713711	-0.312022620389158	0.766756451273474	0.831995989169616	-8.91631818671734
O95817_HUMAN	0.139846800803935	5.15052078657308	-0.31025705937498	0.768027165407482	0.832891323905432	-8.91695800665311
Q969H8_HUMAN	0.0067419056102	9.9827048713664	-0.310086122754743	0.768150235486783	0.832891323905432	-8.9170197662304
Q9UIQ6_HUMAN	-0.080621421390761	6.82947907221583	0.309251820464441	0.768751021217154	0.832891323905432	-8.9173207291624
Q9NWU1_HUMAN	-0.078418344406922	5.55986186345351	0.309182607273287	0.768800870141952	0.832891323905432	-8.91734566170718
P61201_HUMAN	-0.009483184313825	7.81013639487085	0.308930383041427	0.768982538324077	0.832891323905432	-8.91743647441716
A0A1W2PP97_HUMAN	0.013958594306251	8.68352365893068	-0.308651463219914	0.769183453599352	0.832891323905432	-8.91753681552058
Q9UHD1_HUMAN	-0.008556822181677	7.57054899161608	0.308386413609235	0.769374396375128	0.832891323905432	-8.91763208576646
Q8TB52_HUMAN	-0.019582444168206	7.42938789275682	0.305069314471371	0.771765581334983	0.835049325716981	-8.91881771031104
O43505_HUMAN	-0.081286394839433	4.91376898564519	0.304908765087216	0.77188138779374	0.835049325716981	-8.91887478098389
Q00577_HUMAN	0.021366616954308	5.13633177810319	-0.303584498787602	0.772836850915657	0.835804934877857	-8.91934441233876
Q01970_HUMAN	-0.016422338349356	6.39251101474911	0.302506731607629	0.773614794708323	0.836368122470567	-8.91972516841236
P22695_HUMAN	-0.007599850228095	9.39678255048405	0.301448362090817	0.774379024930486	0.836732676653023	-8.92009779784365
Q99459_HUMAN	-0.010033593688728	8.34690648800835	0.301327117297608	0.77446659185904	0.836732676653023	-8.92014040495882
Q14C86_HUMAN	0.011933323033269	7.80798299285327	-0.298836340699239	0.776266335375907	0.838391297895661	-8.92101203066411
Q16630_HUMAN	-0.00905567237176	8.65145767823996	0.298489047129648	0.776517401371996	0.838391297895661	-8.92113300716151
P30044_HUMAN	-0.005890297976279	12.2513767277398	0.293492795841986	0.780132644263931	0.842015054479358	-8.92285833511248
Q5ZPR3_HUMAN	0.009964378034492	7.6409582234767	-0.292839321306079	0.78060595252809	0.842168872302089	-8.92308191053271
Q9H173_HUMAN	-0.015488597530561	6.47904063884717	0.292580980601773	0.780793096553136	0.842168872302089	-8.92317016436105
P48681_HUMAN	0.02349934041642	7.40931990580805	-0.291923288338128	0.78126960846901	0.842403437248415	-8.92339450328884
Q8N5K1_HUMAN	-0.014432423850269	7.99918315315025	0.290846523242999	0.782049977979137	0.84296537235272	-8.92376073204804
O14964_HUMAN	-0.010539624745743	6.94067405217597	0.289510948206414	0.783018312561624	0.843575221262152	-8.92421316480894
O95864_HUMAN	0.012602977285202	7.33839519106905	-0.289350652924204	0.783134561190172	0.843575221262152	-8.92426732998363
Q96I99_HUMAN	0.009595420740784	8.33674917242289	-0.288189835429135	0.783976591770451	0.84420260809189	-8.92465871246602
Q14126_HUMAN	0.010452415420851	8.79895946364032	-0.287368219596873	0.784572772115145	0.84430250483186	-8.92493480736738
P12081_HUMAN	0.006758465520855	10.2382662342712	-0.286068611706001	0.785516128316886	0.845020988847672	-8.92536996519769
Q07960_HUMAN	0.017840192796345	7.55226789202046	-0.285677677636156	0.7857999788277	0.845046802628201	-8.92550049036901
P10253_HUMAN	0.013739090879039	7.67531506772964	-0.285280167374339	0.786088642171335	0.845077773335927	-8.9256330336441
Q12904_HUMAN	0.007347926065169	9.79885845778311	-0.282480317438284	0.788122913209768	0.846984703819618	-8.9265615241556
Q9NZT2_HUMAN	-0.014454195015915	7.60258918934501	0.281218085401202	0.7890406220601	0.847690816960503	-8.92697720027919
P11454_ECOLI	0.009430268883891	10.8907540219716	-0.279849880411254	0.790035808829749	0.848464990510839	-8.92742573344617
Q5T1M5_HUMAN	0.062269551645862	4.4935058592352	-0.279510072223969	0.790283043129561	0.848464990510839	-8.92753680202905
P46108_HUMAN	0.020801746282886	7.74955477930892	-0.277674894822401	0.791618737146167	0.849618525808362	-8.92813437605996
Q9H3R5_HUMAN	-0.019462565505296	5.52755146074356	0.276586398255251	0.792411352106061	0.850188623242794	-8.92848700713891
Q14011_HUMAN	-0.021148731409426	6.0183508416934	0.275916811654083	0.792899066389999	0.850431320547584	-8.92870325870761
Q92797_HUMAN	-0.020145252012245	8.11701392656541	0.273827945769834	0.794421233091751	0.851783003631512	-8.9293746099473
P49321_HUMAN	0.005973735963801	10.4295316987123	-0.269758631593908	0.797389480924174	0.854683781135602	-8.93066821551849
P63244_HUMAN	0.005651098448604	11.7214752787644	-0.268995269942344	0.797946720283408	0.854999253496422	-8.93090878313317
O00764_HUMAN	0.013010428845762	7.76392191503156	-0.266568716225738	0.799718945672053	0.856464017278548	-8.93166908458066
Q14181_HUMAN	-0.033593936526456	6.70349667174005	0.26640238596342	0.799840473700784	0.856464017278548	-8.93172095440507
P06132_HUMAN	-0.006759715061327	7.57426548004517	0.262937670082618	0.80237337162497	0.858893418210797	-8.932794248743
Q9Y333_HUMAN	0.014397491266946	7.60719774700832	-0.257957768015216	0.806018680577559	0.862396480632199	-8.93431292181094
O15031_HUMAN	0.021744261487566	6.27317267962247	-0.257742623200914	0.806176291857898	0.862396480632199	-8.93437789424119
Q8IVL6_HUMAN	-0.014850085190668	7.77539948061933	0.256687950407146	0.806949074433953	0.862939293015198	-8.93469563383878
Q9BSV6_HUMAN	0.027867077004328	7.0113910989078	-0.255538353156046	0.80779168948995	0.863537146458226	-8.93504052299288
P52701_HUMAN	-0.011951340433694	8.18436626815148	0.255006391762934	0.808181697046376	0.863537146458226	-8.93519960467853
Q9BW27_HUMAN	-0.017726892119681	8.2235944909511	0.254838556653557	0.808304758246876	0.863537146458226	-8.93524972818445
Q9NX18_HUMAN	-0.122646708166709	4.24816303142917	0.251360412164187	0.810856409846472	0.865970608581129	-8.93628121343727
Q96J01_HUMAN	-0.015356951669364	8.4557352921084	0.251007921921463	0.81111515182599	0.865970608581129	-8.93638497602732
O43175_HUMAN	0.00510757686445	12.2553865838672	-0.250228778341137	0.811687169637252	0.866296907010286	-8.93661382789108
O43396_HUMAN	0.013681794367992	8.8506202399605	-0.248421949947287	0.813014177381437	0.867428512088069	-8.93714185837308
P49419_HUMAN	0.006219710407114	10.1967107637566	-0.247685010790224	0.813555616070402	0.867721503266955	-8.9373561489765
P06748_HUMAN	-0.006057459424028	12.9939188495667	0.247008162878628	0.814053007053317	0.867967337356521	-8.93755241771873
O00186_HUMAN	-0.009536587697912	7.42678029452531	0.246047943358254	0.814758804799722	0.868000685422071	-8.93782995623472
Q9H9Q2_HUMAN	0.038409586080632	4.7910404299417	-0.246001888456517	0.814792661818847	0.868000685422071	-8.93784324122189
Q99536_HUMAN	0.005652721937723	10.842985597609	-0.245592943208183	0.815093315491979	0.868000685422071	-8.93796109882257
P56192_HUMAN	-0.006417970788103	9.15616717799398	0.245513215047012	0.815151935202646	0.868000685422071	-8.93798405406251
P18754_HUMAN	0.005283513893314	9.70878815417741	-0.241064107140626	0.818425239604085	0.870984585502701	-8.93925348040373
Q9BXP5_HUMAN	0.006093368599704	8.95332278481576	-0.240920702364003	0.818530814514854	0.870984585502701	-8.93929401901512
P52565_HUMAN	-0.006064020688898	10.5808461679756	0.240612606242195	0.818757650025141	0.870984585502701	-8.93938103381987
P49368_HUMAN	0.005133322051641	11.3843630379421	-0.239237013970397	0.819770669048909	0.871777048968951	-8.93976820921876
P36639_HUMAN	-0.033367483605365	7.24203339266755	0.237214568273853	0.821260756291858	0.873052883217005	-8.94033350190564
Q9HB71_HUMAN	0.005768615734507	10.2587699701091	-0.236817221024086	0.821553610616339	0.873052883217005	-8.94044401186466
P33991_HUMAN	-0.004963323497895	9.60817390815624	0.236305206204607	0.821931025336962	0.873052883217005	-8.94058614554709
Q14244_HUMAN	0.012348808059045	8.34741933980001	-0.236151604174582	0.822044258428804	0.873052883217005	-8.9406287262266
P49588_HUMAN	-0.005946789918193	9.47247023111403	0.235691002074336	0.822383836217516	0.873128382428783	-8.94075624912317
Q9UBU9_HUMAN	-0.008307154393361	7.57051105475796	0.230039438068885	0.826553937300225	0.877269387761205	-8.94230108462208
Q9NT62_HUMAN	-0.019886832740143	7.07060236382158	0.229232641728952	0.827149768528116	0.877509424489026	-8.94251862152034
O94826_HUMAN	-0.009443934241054	8.47591927257599	0.229002478799148	0.827319771058842	0.877509424489026	-8.94258054305982
Q9NRV9_HUMAN	-0.010657513850962	8.09354171023655	0.228483948045175	0.827702805860759	0.877629450492073	-8.94271982167134
P43243_HUMAN	0.006227825236795	10.1435284762001	-0.227028565764947	0.828778170292952	0.878476953447203	-8.94310908642215
Q9NS69_HUMAN	0.010882825270157	9.68017246352114	-0.22667109547052	0.829042364738458	0.878476953447203	-8.94320432416323
Q6P587_HUMAN	0.015437682724377	7.4230900322829	-0.222280993832961	0.832288982926211	0.881485993164347	-8.94436192957199
Q9C0H2_HUMAN	-0.041550435064316	5.06893549640003	0.221989046244153	0.832505020190435	0.881485993164347	-8.94443812377061
P18859_HUMAN	-0.010047523510083	7.7423963747112	0.221731985160602	0.832695255535324	0.881485993164347	-8.94450513168241
O43414_HUMAN	0.017713209825114	6.9307441953639	-0.220538911899252	0.833578343419422	0.882133671591266	-8.94481513110226
P10606_HUMAN	-0.011566753070227	8.25293080965971	0.219661854358299	0.834227697336165	0.882297201547331	-8.94504197172996
P51570_HUMAN	-0.014530782165771	8.41477957247959	0.219354961636531	0.834454948646494	0.882297201547331	-8.94512113624205
P82970_HUMAN	0.012569865628455	8.44294116216113	-0.219230928068694	0.834546799495569	0.882297201547331	-8.94515310047251
Q9H6Z4_HUMAN	-0.007481790207141	7.41714546390596	0.21840702124708	0.835157003458116	0.882483758870461	-8.94536497562943
P39019_HUMAN	0.004424827136219	11.096115825253	-0.218259880007569	0.83526599317444	0.882483758870461	-8.94540273186141
Q9H0D6_HUMAN	-0.011815492214452	7.74981542434873	0.214495522038126	0.838055701324657	0.88514359880084	-8.94636015767879
Q92575_HUMAN	0.020856218261077	5.98794410320582	-0.207391560572042	0.843327522427881	0.890155740846644	-8.94812235167876
Q14980_HUMAN	0.00474852435967	8.73746593446339	-0.207363103983584	0.843348658532752	0.890155740846644	-8.94812929314905
Q13228_HUMAN	0.008452068928584	9.2655922454261	-0.203248422023039	0.846406369787744	0.893093288302967	-8.94912312498665
O75223_HUMAN	0.015496589171901	8.28835211094929	-0.202548687447264	0.846926659155104	0.893352415041323	-8.94929018281267
Q96A33_HUMAN	0.030318891258144	5.95140308749085	-0.198091492433055	0.850242842880989	0.896559573621588	-8.95034099137223
Q96T76_HUMAN	-0.113314706970619	4.54687326850679	0.194568555400638	0.852866376077677	0.89845496676062	-8.95115523815245
Q99436_HUMAN	-0.007179721492976	9.90112544915528	0.194382812726081	0.853004757860749	0.89845496676062	-8.95119776858409
Q9BTT0_HUMAN	-0.005536749796741	10.2351510200713	0.194332617707671	0.853042155102813	0.89845496676062	-8.95120925511455
P62263_HUMAN	0.004686232122703	10.9576174108807	-0.194194004333515	0.853145429691511	0.89845496676062	-8.95124095993723
Q9BVP2_HUMAN	0.004401730568498	9.4285961974478	-0.189261386733939	0.856822615651614	0.901751421133412	-8.95235466371926
Q9Y2P8_HUMAN	0.017196165075478	6.59464465790155	-0.189251185304782	0.856830224877689	0.901751421133412	-8.95235693774153
P25786_HUMAN	-0.005059106219351	10.6853045198927	0.187058425331672	0.858466200439871	0.902959377576865	-8.95284292293279
O94888_HUMAN	0.019121189373752	6.60569906595892	-0.18659642008393	0.85881099472486	0.902959377576865	-8.95294460495434
Q9HA77_HUMAN	0.007516939427993	7.89424822631055	-0.186114235997939	0.859170885817365	0.903045805002609	-8.95305046338679
Q09666_HUMAN	-0.003648333800703	11.6000834976547	0.18375167267161	0.860934796951007	0.904607418314919	-8.9535652305017
P23786_HUMAN	0.008871755305415	7.85665201970341	-0.182324402146816	0.862000848098344	0.905434999359114	-8.95387306457353
Q9Y3D7_HUMAN	-0.055763798749008	3.88921217589254	0.181586883476581	0.862551840868654	0.90557498933196	-8.95403120369234
P06858_HUMAN	0.01369525224036	6.82292109569492	-0.181400557543537	0.86269105687282	0.90557498933196	-8.95407105560376
P35052_HUMAN	-0.007276893233824	8.39367654685296	0.179344507623287	0.864227630140658	0.906895209169868	-8.95450812538336
Q99598_HUMAN	-0.040235775126146	6.59634777080524	0.177251459113569	0.865792540176953	0.907963704973022	-8.95494800329679
Q8TDN6_HUMAN	-0.005886865811641	9.63858885532934	0.177235789265311	0.865804258647399	0.907963704973022	-8.95495127724661
P04179_HUMAN	-0.005046059714468	9.83567990052318	0.173734044258258	0.868423944604464	0.910417365523442	-8.95567573066604
Q8NF37_HUMAN	-0.004834440009517	7.97167982810452	0.172026866523697	0.869701783102714	0.911463164244288	-8.95602373432761
Q6IA86_HUMAN	-0.036107299699224	4.93518645617005	0.170423215549543	0.870902534144899	0.912427526107993	-8.95634753821007
Q13641_HUMAN	0.041118148022193	6.90642297244014	-0.168193118114333	0.872572986518175	0.913883205203577	-8.95679284470931
Q9C005_HUMAN	0.036589187975461	5.12606607836338	-0.16770168423412	0.872941194336055	0.913974489369237	-8.95689019396138
Q14257_HUMAN	0.009094929857242	7.33051789948784	-0.167170200954258	0.873339449539131	0.91409716443555	-8.95699515939648
Q9BRP4_HUMAN	0.021965182400148	6.21366727843935	-0.16667570765673	0.873710024611449	0.91419079795252	-8.95709252336358
Q8WVM8_HUMAN	0.006471612518609	6.59223063778325	-0.16424533610267	0.8755318757226	0.915802399437084	-8.95756690490428
P43897_HUMAN	-0.006928837470409	7.69199700318747	0.163823791292889	0.875847961134928	0.915838446820188	-8.95764848377468
Q9UBQ5_HUMAN	-0.004199637729181	9.48299680519695	0.162950838557263	0.876502605940416	0.916228374965681	-8.9578167607323
Q9BZG1_HUMAN	-0.007657844789188	6.44105081885266	0.155626109881325	0.881999842041278	0.921136854330662	-8.95919364261275
Q6RFH5_HUMAN	-0.073082806412364	5.25120953805497	0.155310317860513	0.882237013988454	0.921136854330662	-8.95925159365503
Q9BQ67_HUMAN	-0.00515031280748	8.81244933598473	0.155277300732428	0.882261811914322	0.921136854330662	-8.95925764589703
P35658_HUMAN	0.006861706096679	7.77882109075699	-0.154863814911544	0.882572378297085	0.921136854330662	-8.9593333323903
P08395_ECOLI	0.007474232502585	8.28067079326838	-0.154807702364833	0.882614525859269	0.921136854330662	-8.9593435880951
Q969X5_HUMAN	-0.004051557895199	9.85373654082708	0.153868997855893	0.883319674692693	0.921577023452242	-8.95951460906499
O75083_HUMAN	-0.00347983954013	10.4683084991771	0.152936478724518	0.884020296186451	0.921662786631381	-8.95968348221846
P00846_HUMAN	0.012899980279405	9.79478445528252	-0.152627958499027	0.884252120015347	0.921662786631381	-8.95973912918446
Q6NVY1_HUMAN	-0.021516884171021	6.60085164894335	0.145105854814526	0.889908198558096	0.926963953142514	-8.96106138758448
Q13868_HUMAN	-0.00510768287527	8.91152828367956	0.143685897733906	0.890976733564366	0.927779807092962	-8.96130355482126
Q01780_HUMAN	-0.007282779685489	7.71879137193768	0.142387016181168	0.891954383387701	0.928382399265388	-8.96152300356641
Q8N4Q0_HUMAN	0.01305585079415	6.55659357945767	-0.142158531068867	0.892126383057915	0.928382399265388	-8.96156140204977
P52732_HUMAN	-0.018593456282019	6.09803895979717	0.140510091515652	0.893367495014306	0.929376549515842	-8.96183661974447
Q96IJ6_HUMAN	-0.013312491269225	6.95454084395948	0.138464095051435	0.894908400041263	0.930681841040674	-8.96217377995658
P62917_HUMAN	0.003092127811815	11.9149491179797	-0.137687237928381	0.895493611390968	0.930857701921191	-8.9623005122522
O75608_HUMAN	-0.007481691312453	8.22776993605132	0.13747967231193	0.895649984413101	0.930857701921191	-8.96233425353214
Q13263_HUMAN	0.002958096206436	10.2453099219754	-0.135784492815001	0.896927272886094	0.931887377452261	-8.96260792482129
P25398_HUMAN	0.002922058640712	11.3356108467291	-0.130849649173838	0.900647555328513	0.935453800679758	-8.96338540905402
O00178_HUMAN	-0.006268703364016	7.24957793490409	0.128995383992426	0.902046189576118	0.936607346264858	-8.96367015727851
P06732_HUMAN	0.006367130082639	9.20880001715212	-0.127290887379582	0.903332205511183	0.937643259598585	-8.96392834359084
